Sindaci e Vicesindaci - elenco completo Italia
aggiornato al 6/4/2020
codice_regione;codice_provincia;codice_comune;denominazione_comune;sigla_provincia;popolazione_censita;titolo_accademico;cognome;nome;sesso;data_nascita;luogo_nascita;descrizione_carica;data_elezione;data_entrata_in_carica;partito;titolo_studio;professione
03;012;0530;CAROBBIO DEGLI ANGELI;BG;4549;;ONDEI;GIUSEPPE;M;24/02/1960;TRESCORE BALNEARIO (BG);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: INSIEME PER LA COMUNITA';LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0540;CARONA;BG;359;;PEDRETTI;GIANCARLO;M;25/08/1951;BERGAMO (BG);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: VIVI CARONA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDIZIONI NON PROFESSIONALI
03;012;0550;CARVICO;BG;4666;;LOCATELLI;SERGIO;M;21/12/1966;BERGAMO (BG);Sindaco;26/05/2019;28/05/2019;;LICENZA MEDIA INFERIORE;ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE
03;012;0560;CASAZZA;BG;4021;DOTT;ZAPPELLA;SERGIO;M;27/03/1969;TRESCORE BALNEARIO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: ORIZZONTE COMUNE;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE DELLA VITA
03;012;0570;CASIRATE D'ADDA;BG;3894;;CALVI;MANUEL;M;07/06/1978;TREVIGLIO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: INSIEME PER CASIRATE;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
03;012;0580;CASNIGO;BG;3334;;POLI;ENZO;M;10/05/1956;CASNIGO (BG);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: IMPEGNO CIVICO;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;CONDIZIONI NON PROFESSIONALI
03;012;0590;CASSIGLIO;BG;122;;LODEDO;SILVIA;F;22/02/1995;MILANO (MI);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: STELLA ALPINA;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
03;012;0600;CASTELLI CALEPIO;BG;9612;;BENINI;GIOVANNI;M;22/03/1950;GRUMELLO DEL MONTE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: UNITI PER CASTELLI CALEPIO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
03;012;0610;CASTEL ROZZONE;BG;2896;;ROZZONI;LUIGI GIOVANNI;M;04/10/1973;TREVIGLIO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO COMUNE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0620;CASTIONE DELLA PRESOLANA;BG;3455;;MIGLIORATI;ANGELO;M;21/06/1961;CLUSONE (BG);Sindaco;05/06/2016;06/06/2016;CEN-DES(CONTR.UFF.): FORZA IT-L.NORD-CIVICA;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0630;CASTRO;BG;1383;;FORESTI;MARIANO;M;26/10/1958;CASTRO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: UNITI PER CASTRO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0640;CAVERNAGO;BG;2508;;TOGNI;GIUSEPPE;M;26/02/1980;SERIATE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO CAVERNAGO;LAUREA;AVVOCATI E PROCURATORI LEGALI
03;012;0641;CAZZANO SANT'ANDREA;BG;1594;;SPAMPATTI;SERGIO;M;28/11/1968;GAZZANIGA (BG);Sindaco;26/05/2019;26/05/2019;LEGA SALVINI;;
03;012;0650;CENATE SOPRA;BG;2505;GEOM;COLLEONI;CLAUDIA;F;06/09/1981;TRESCORE BALNEARIO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: RINNOVIAMO CENATE SOPRA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;ALTRI INGEGNERI
03;012;0660;CENATE SOTTO;BG;3494;;ALGERI;THOMAS;M;02/05/1972;TRESCORE BALNEARIO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: UNIAMO CENATE;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
03;012;0680;CERETE;BG;1646;;LOCATELLI;CINZIA;F;20/12/1975;BERGAMO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CERETE FUTURA;LICENZA MEDIA SUPERIORE;ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE
03;012;0690;CHIGNOLO D'ISOLA;BG;3214;GEOM;CRESPOLINI;RAMON;M;17/06/1976;BERGAMO (BG);Sindaco;26/05/2019;26/05/2019;LEGA SALVINI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Imprenditori, gestori e responsabili di piccole imprese
03;012;0700;CHIUDUNO;BG;5852;;LOCATELLI;STEFANO;M;22/01/1984;CALCINATE (BG);Sindaco;05/06/2016;05/07/2016;FORZA ITALIA-LEGA NORD;;
03;012;0710;CISANO BERGAMASCO;BG;6268;;PREVITALI;ANDREA;M;02/05/1970;BERGAMO (BG);Sindaco;11/06/2017;11/06/2017;LEGA NORD;LICENZA MEDIA SUPERIORE;ARTIGIANI E OPERAI SPECIALIZZATI
03;012;0720;CISERANO;BG;5688;;VITALI;CATERINA;F;09/01/1982;TREVIGLIO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: SOLIDARIETÀ E PROGRESSO;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE MATEMATICHE, FISICHE E NATURALI
03;012;0730;CIVIDATE AL PIANO;BG;5157;;FORLANI;GIOVANNI BATTISTA;M;21/05/1952;CALCIO (BG);Sindaco;31/05/2015;01/06/2015;;LICENZA MEDIA SUPERIORE;CONDIZIONI NON PROFESSIONALI
03;012;0740;CLUSONE;BG;8678;;OLINI;PAOLO;M;24/09/1968;CLUSONE (BG);Sindaco;31/05/2015;01/06/2015;CEN-DES(CONTR.UFF.): L.NORD-F.ITALIA-FRAT.D'IT-AN;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
03;012;0760;COLOGNO AL SERIO;BG;10596;INS;DRAGO;CHIARA;F;13/01/1982;ROMANO DI LOMBARDIA (BG);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: PROGETTO COLOGNO;LAUREA;SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI
03;012;0770;COLZATE;BG;1664;;DENTELLA;ADRIANA;F;14/01/1954;ALBINO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PER COLZATE;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0780;COMUN NUOVO;BG;4163;;MORIGGI;IVAN;M;03/01/1977;BERGAMO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO COMUN NUOVO;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0790;CORNA IMAGNA;BG;953;;INVERNIZZI;GIACOMO STEFANO;M;01/09/1961;CORNA IMAGNA (BG);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: DIRE FARE CAMBIARE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;
03;012;0791;CORNALBA;BG;301;;VISTALLI;ALESSANDRO;M;19/11/1947;SERINA (BG);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: VIVI IL COMUNE;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;CARABINIERI, AGENTI DI POLIZIA, GUARDIE DI FINANZA, VIGILI DEL FUOCO E ASSIMILATI
03;012;0800;CORTENUOVA;BG;1942;;GATTA;GIANMARIO;M;19/07/1953;PALAZZOLO SULL'OGLIO (BS);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: L'ARCOBALENO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDIZIONI NON PROFESSIONALI
03;012;0810;COSTA DI MEZZATE;BG;3271;;FOGAROLI;LUIGI;M;27/09/1954;COSTA DI MEZZATE (BG);Sindaco;26/05/2019;27/05/2019;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDIZIONI NON PROFESSIONALI
03;012;0811;COSTA SERINA;BG;973;;DOLCI;FAUSTO;M;08/05/1970;BERGAMO (BG);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: DIAMOCI UNA MANO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIALISTI E ASSIMILATI
03;012;0820;COSTA VALLE IMAGNA;BG;620;;MAZZOLENI;UMBERTO;M;31/05/1971;BERGAMO (BG);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: UNITI PER COSTA;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0830;COSTA VOLPINO;BG;9194;DOTT;BONOMELLI;MAURO;M;24/03/1985;TRESCORE BALNEARIO (BG);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: COSTA VOLPINO CAMBIA;SPECIALIZZAZIONE POST LAUREA / DOTTORATO DI RICERCA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
03;012;0840;COVO;BG;4066;DOTT;CAPELLETTI;ANDREA;M;12/11/1987;ROMANO DI LOMBARDIA (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO COVO;LAUREA;ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA
03;012;0850;CREDARO;BG;3336;;BELLINI;ADRIANA;F;12/05/1970;SARNICO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO CREDARO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
03;012;0860;CURNO;BG;7635;DOTT;GAMBA;LUISA;F;21/12/1963;PONTE SAN PIETRO (BG);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: VIVERE CURNO;LAUREA;SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE
03;012;0870;CUSIO;BG;252;;PALENI;ANDREA;M;28/12/1982;SAN GIOVANNI BIANCO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: INSIEME PER CUSIO;LAUREA;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
03;012;0880;DALMINE;BG;22881;AVV;BRAMANI;FRANCESCO;M;17/07/1978;DESIO (MI);Sindaco;26/05/2019;11/06/2019;LISTA COMPOSITA: FORZA ITALIA-CENTRO DESTRA UNITO | LEGA SALVINI;LAUREA;SPECIALISTI IN SCIENZE GIURIDICHE
03;012;0890;DOSSENA;BG;962;;BONZI;FABIO;M;18/01/1983;MILANO (MI);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: IMPEGNO E SERVIZIO;LAUREA;ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA
03;012;0900;ENDINE GAIANO;BG;3519;;ZOPPETTI;MARCO;M;14/10/1971;SERIATE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CONTINUARE PER MIGLIORARE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0910;ENTRATICO;BG;1878;;EPINATI;ANDREA;M;04/09/1973;TRESCORE BALNEARIO (BG);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: INSIEME PER ENTRATICO 2.0;;
03;012;0930;FARA GERA D'ADDA;BG;7913;;ASSANELLI;RAFFAELE;M;11/08/1957;FARA GERA D'ADDA (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PER FARA E BADALASCO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;TECNICI CON MANSIONI DIRETTIVE E DI CONCETTO ESCLUSE LE PROFESIONI AGRICOLE
03;012;0940;FARA OLIVANA CON SOLA;BG;1268;;SEVERGNINI;SABRINA;F;26/03/1966;CREMA (CR);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: CRESCIAMO INSIEME;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
03;012;0941;FILAGO;BG;3176;;MEDICI;DANIELE;M;13/03/1954;FILAGO (BG);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: IMPEGNO COMUNE;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
03;012;0950;FINO DEL MONTE;BG;1131;;SCANDELLA;GIULIO;M;07/09/1981;CLUSONE (BG);Sindaco;26/05/2019;26/05/2019;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0960;FIORANO AL SERIO;BG;3071;;BOLANDRINA;ANDREA;M;22/08/1978;GAZZANIGA (BG);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: INSIEME PER FIORANO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDUTTORI DI IMPIANTI E DI VEICOLI, TECNICI, OPERAI SEMIQUALIFICATI E ALTRI ADDETTI A MACCHINARI FISSI E MOBILI E AD ATTIVITA' INDUSTRIALI
03;012;0970;FONTANELLA;BG;4339;;BRAMBILLA;MAURO;M;14/08/1985;TREVIGLIO (BG);Sindaco;26/05/2019;27/05/2019;;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
03;012;0980;FONTENO;BG;685;;DONDA;FABIO;M;23/01/1982;LOVERE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: IL BASOL;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;0990;FOPPOLO;BG;202;;CARLETTI;GLORIA;F;16/08/1991;BERGAMO (BG);Sindaco;26/05/2019;26/05/2019;;;
03;012;1000;FORESTO SPARSO;BG;3153;;BELLINI;GENNARO;M;10/05/1956;FORESTO SPARSO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: INSIEME PER FORESTO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDIZIONI NON PROFESSIONALI
03;012;1010;FORNOVO SAN GIOVANNI;BG;3319;;PIANA;GIAN CARLO;M;05/12/1962;FORNOVO SAN GIOVANNI (BG);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: INSIEME PER FORNOVO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;1020;FUIPIANO VALLE IMAGNA;BG;221;;ZUCCALA;VALENTINA;F;12/09/1969;BERGAMO (BG);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: INSIEME PER CAMBIARE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CASALINGHE
03;012;1021;GANDELLINO;BG;1046;MED;FIORINA;FLORA DONATELLA;F;08/12/1947;GROMO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: UNITI NEL RINNOVAMENTO;LAUREA;MEDICI CHIRURGHI GENERICI
03;012;1030;GANDINO;BG;5576;;CASTELLI;ELIO;M;12/09/1948;GANDINO (BG);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: INSIEME PER 2022;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
03;012;1040;GANDOSSO;BG;1502;;MAFFI;ALBERTO;M;07/07/1983;BRESCIA (BS);Sindaco;26/05/2019;27/05/2019;LISTA COMPOSITA: LEGA SALVINI-INSIEME PER GANDOSSO;LAUREA  BREVE;ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE
03;012;1050;GAVERINA TERME;BG;871;ING;FLACCADORI;DENIS;M;17/04/1977;SERIATE (BG);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: GAVERINA TERME SOSTENIBILE;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
03;012;1060;GAZZANIGA;BG;5160;;MERELLI;MATTIA;M;24/02/1980;GAZZANIGA (BG);Sindaco;31/05/2015;01/06/2015;FORZA ITALIA-LEGA NORD;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
03;012;1080;GHISALBA;BG;5923;DOTT;CONTI;GIANLUIGI;M;24/04/1957;CARAVAGGIO (BG);Sindaco;26/05/2019;11/06/2019;LISTA CIVICA: CONTINUITÀ RINNOVAMENTO;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI
03;012;1090;GORLAGO;BG;5028;;GRENA;MARIA ELENA;F;17/08/1971;CALCINATE (BG);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LAUREA;
03;012;1100;GORLE;BG;6445;;TESTA;GIOVANNI;M;18/10/1974;BERGAMO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: UNITI PER GORLE;LAUREA;AVVOCATI E PROCURATORI LEGALI
03;012;1110;GORNO;BG;1636;;CALEGARI;GIAMPIERO;M;25/11/1950;BERGAMO (BG);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: RINNOVAMENTO PER GORNO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
03;012;1120;GRASSOBBIO;BG;6345;;BENTOGLIO;MANUEL;M;18/05/1969;BERGAMO (BG);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
03;012;1130;GROMO;BG;1239;AVV;RIVA;SARA;F;30/05/1987;CLUSONE (BG);Sindaco;05/06/2016;05/06/2016;LISTA CIVICA: PRESENTE PER IL FUTURO;LAUREA;SPECIALISTI IN SCIENZE GIURIDICHE
03;012;1140;GRONE;BG;913;;AGAZZI;ENRICO RODOLFO;M;15/04/1962;GRONE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: FORZA GRONE;LAUREA;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
03;012;1150;GRUMELLO DEL MONTE;BG;7228;;GREGIS;SIMONA;F;02/10/1973;CALCINATE (BG);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;
03;012;1160;ISOLA DI FONDRA;BG;192;;FORCHINI;CARLETTO;M;07/06/1947;ISOLA DI FONDRA (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: COMUNE BENE COMUNE;;
03;012;1170;ISSO;BG;660;;MACCALI;ROCCO;M;16/03/1960;ISSO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO ISSO;LAUREA  BREVE;DIRETTORI E CATEGORIE SIMILARI DELLE AZIENDE  AGRICOLE,FORESTALI E ZOOTECNICHE
03;012;1180;LALLIO;BG;4124;;PERUZZINI;SARA;F;04/05/1978;SALERNO (SA);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: LALLIO E POI;LAUREA;CONDIZIONI NON PROFESSIONALI
03;012;1190;LEFFE;BG;4671;DOTT;GALLIZIOLI;MARCO;M;22/04/1968;BERGAMO (BG);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: NUOVI ORIZZONTI;LAUREA;COMMERCIALISTI E ASSIMILATI
03;012;1191;LENNA;BG;641;;LOBATI;JONATHAN;M;18/05/1988;SAN GIOVANNI BIANCO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: IMPEGNO E PASSIONE PER LENNA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive
03;012;1200;LEVATE;BG;3802;DOTT;DUZIONI;MAICKOL;M;17/06/1990;PONTE SAN PIETRO (BG);Sindaco;26/05/2019;27/05/2019;;LAUREA;CONDIZIONI NON PROFESSIONALI
03;012;1210;LOCATELLO;BG;819;;CARMINATI;SIMONA;F;13/03/1976;VIMERCATE (MI);Sindaco;05/06/2016;05/06/2016;;;
03;012;1220;LOVERE;BG;5318;PROF;PENNACCHIO;ALEX;M;21/12/1970;LOVERE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: L'AGO DI LOVERE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI
03;012;1230;LURANO;BG;2580;;RIVA;IVAN;M;01/01/1967;MERATE (CO);Sindaco;26/05/2019;27/05/2019;;;
03;012;1240;LUZZANA;BG;891;ARCH;BELUZZI;IVAN;M;02/10/1966;TRESCORE BALNEARIO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CONTINUITÀ E INNOVAZIONE 2.0;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
03;012;1250;MADONE;BG;3943;;ALBERGATI;ROSARIA;F;16/10/1961;BOTTANUCO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: VIVI MADONE;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;1260;MAPELLO;BG;6453;;LOCATELLI;ALESSANDRA;F;06/08/1970;PONTE SAN PIETRO (BG);Sindaco;10/06/2018;10/06/2018;CEN-DES(CONTR.UFF.): LEGA-FORZA IT-FRAT.D'IT-CIVICA;LAUREA;CASALINGHE
03;012;1280;MARTINENGO;BG;10088;;SEGHEZZI;MARIO;M;08/04/1969;MARTINENGO (BG);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LICENZA MEDIA INFERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
03;012;1281;MEDOLAGO;BG;2340;;FONTANA;LUISA;F;09/02/1957;RIVIERA D'ADDA (BG);Sindaco;05/06/2016;06/06/2016;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;1300;MISANO DI GERA D'ADDA;BG;2927;SEN;PIROVANO;DAISY;F;19/12/1977;ROMANO DI LOMBARDIA (BG);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;ALTRI TITOLI  POST-LAUREA;COMPONENTI DI ASSEMBLEE LEGISLATIVE NAZIONALI E COMUNITARIE O DI ORGANI DI GOVERNO A LIVELLO NAZIONALE E COMUNITARIO
03;012;1301;MOIO DE' CALVI;BG;213;;BALESTRA;ALESSANDRO;M;27/05/1969;SAN GIOVANNI BIANCO (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: MOIO NEL CUORE;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
03;012;1310;MONASTEROLO DEL CASTELLO;BG;1190;;ZAPPELLA;GABRIELE;M;19/09/1993;SERIATE (BG);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: INSIEME PER MONASTEROLO;LAUREA;CONDIZIONI NON PROFESSIONALI
03;012;1311;MONTELLO;BG;3173;;GATTI;DIEGO;M;19/11/1974;CALCINATE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: UNITI PER MONTELLO;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
03;012;1330;MORENGO;BG;2581;;SIGNORELLI;AMILCARE;M;28/09/1977;ROMANO DI LOMBARDIA (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: INSIEME PER MORENGO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;012;1340;MORNICO AL SERIO;BG;2890;;CEREA;EUGENIO;M;01/10/1977;CALCINATE (BG);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: SIAMO MORNICO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
